CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41532448,UP AND DOWN,MANHATTAN,244,WEST   14 STREET,10011,2122424411,American,9/7/2012,Violations were cited in the following area(s).,10F,Not Critical,10,A,9/7/2012,4/25/2016,Cycle Inspection / Initial Inspection
41507901,THE LIVING ROOM,MANHATTAN,123,WASHINGTON STREET,10006,6468268640,American,9/25/2012,Violations were cited in the following area(s).,10J,Not Critical,12,A,9/25/2012,4/25/2016,Cycle Inspection / Re-inspection
41631062,VU BAR,MANHATTAN,17,WEST   32 STREET,10001,2129918842,American,4/24/2012,Violations were cited in the following area(s).,06E,Critical,9,A,4/24/2012,4/25/2016,Cycle Inspection / Initial Inspection
41424812,BANK OF TOKYO,MANHATTAN,1251,AVENUE OF THE AMERICAS,10020,2127824787,Continental,12/28/2012,Violations were cited in the following area(s).,10F,Not Critical,2,A,12/28/2012,4/25/2016,Cycle Inspection / Initial Inspection
40511479,CIBAR - LADY MENDL'S TEA SALON,MANHATTAN,56,IRVING PLACE,10003,2124605656,American,8/28/2012,Violations were cited in the following area(s).,04L,Critical,27,B,8/28/2012,4/25/2016,Cycle Inspection / Re-inspection
41071980,CELLINI,MANHATTAN,65,EAST   54 STREET,10022,2127511555,Italian,9/25/2012,Violations were cited in the following area(s).,02G,Critical,13,A,9/25/2012,4/25/2016,Cycle Inspection / Initial Inspection
41232504,FIG AND OLIVE,MANHATTAN,420,WEST   13 STREET,10014,2129241200,Mediterranean,8/15/2012,Violations were cited in the following area(s).,10F,Not Critical,4,A,8/15/2012,4/25/2016,Cycle Inspection / Re-inspection
40578252,OSTERIA LAGUNA,MANHATTAN,209,EAST   42 STREET,10017,2125570001,Italian,7/24/2012,Violations were cited in the following area(s).,10H,Not Critical,7,A,7/24/2012,4/25/2016,Cycle Inspection / Initial Inspection
40829150,SOCIETY OF ILLUSTRATORS,MANHATTAN,128,EAST   63 STREET,10065,2128382560,American,12/10/2012,Violations were cited in the following area(s).,04L,Critical,11,A,12/10/2012,4/25/2016,Cycle Inspection / Re-inspection
41649356,"DUNKIN' DONUTS, HUDSON NEWS",MANHATTAN,2,PENNSYLVANIA PLAZA,10001,2129716042,American,6/13/2012,Violations were cited in the following area(s).,09C,Not Critical,4,A,6/13/2012,4/25/2016,Cycle Inspection / Initial Inspection
41031137,STARBUCKS,MANHATTAN,1500,BROADWAY,10036,2122217515,Caf̩/Coffee/Tea,6/25/2012,Violations were cited in the following area(s).,10F,Not Critical,11,A,6/25/2012,4/25/2016,Cycle Inspection / Initial Inspection
41308940,EMPIRE PIZZA,MANHATTAN,314,5 AVENUE,10001,2125636081,Pizza,12/31/2012,Violations were cited in the following area(s).,10F,Not Critical,4,A,12/31/2012,4/25/2016,Cycle Inspection / Re-inspection
41169306,JAMBA JUICE,MANHATTAN,625,8 AVENUE,10018,2129475105,"Juice, Smoothies, Fruit Salads",12/3/2012,Violations were cited in the following area(s).,06E,Critical,8,A,12/3/2012,4/25/2016,Cycle Inspection / Initial Inspection
40368752,RAOULS,MANHATTAN,180,PRINCE STREET,10012,2129663518,French,4/5/2012,Violations were cited in the following area(s).,04M,Critical,12,A,4/5/2012,4/25/2016,Cycle Inspection / Re-inspection
41021272,Fiore's Pizza,MANHATTAN,165,BLEECKER STREET,10012,2129828663,Pizza,5/21/2012,Violations were cited in the following area(s).,06B,Critical,7,A,5/21/2012,4/25/2016,Cycle Inspection / Initial Inspection
40814139,STARBUCKS,MANHATTAN,1102,1 AVENUE,10065,2126889118,Caf̩/Coffee/Tea,5/14/2012,Violations were cited in the following area(s).,04L,Critical,9,A,5/14/2012,4/25/2016,Cycle Inspection / Initial Inspection
41466148,WHISKEY SOCIAL,MANHATTAN,35,WEST    8 STREET,10011,6467264476,American,12/1/2012,Violations were cited in the following area(s).,09C,Not Critical,9,A,12/1/2012,4/25/2016,Cycle Inspection / Initial Inspection
41586380,ROLL AND GO,MANHATTAN,362,BROADWAY,10013,2129257655,Pizza,12/4/2012,Violations were cited in the following area(s).,02G,Critical,14,B,12/4/2012,4/25/2016,Cycle Inspection / Re-inspection
40374968,RACCOON LODGE,MANHATTAN,59,WARREN STREET,10007,2122279894,American,12/3/2012,Violations were cited in the following area(s).,10F,Not Critical,8,A,12/3/2012,4/25/2016,Cycle Inspection / Initial Inspection
41180283,STARBUCKS,MANHATTAN,655,LEXINGTON AVENUE,10022,2123085717,Caf̩/Coffee/Tea,12/14/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,12/14/2012,4/25/2016,Cycle Inspection / Initial Inspection
41350310,MAMMA'S FAMOUS PIZZA & BURGERS,MANHATTAN,2345,BROADWAY,10024,2123628612,Pizza,11/16/2012,Establishment re-opened by DOHMH,10F,Not Critical,12,P,11/16/2012,4/25/2016,Cycle Inspection / Reopening Inspection
41514541,ATLANTIC GRILL WEST,MANHATTAN,49,WEST   64 STREET,10023,2127874663,American,11/28/2012,Violations were cited in the following area(s).,10F,Not Critical,11,A,11/28/2012,4/25/2016,Cycle Inspection / Initial Inspection
41162796,ABC KITCHEN,MANHATTAN,35,EAST   18 STREET,10003,2124755829,American,12/10/2012,Violations were cited in the following area(s).,02G,Critical,13,A,12/10/2012,4/25/2016,Cycle Inspection / Initial Inspection
40665359,VIC'S,MANHATTAN,31,GREAT JONES ST,10012,2122535700,American,8/16/2012,Violations were cited in the following area(s).,02G,Critical,13,A,8/16/2012,4/25/2016,Cycle Inspection / Re-inspection
40397354,LA LUNCHEONETTE,MANHATTAN,130,TENTH AVENUE,10011,2126750342,French,5/21/2012,Violations were cited in the following area(s).,10B,Not Critical,12,A,5/21/2012,4/25/2016,Cycle Inspection / Initial Inspection
41602231,SUBWAY,MANHATTAN,51,MURRAY STREET,10007,2127669706,Sandwiches/Salads/Mixed Buffet,9/24/2012,Violations were cited in the following area(s).,09B,Not Critical,12,A,9/24/2012,4/25/2016,Cycle Inspection / Initial Inspection
40376944,TOMOE SUSHI,MANHATTAN,172,THOMPSON STREET,10012,2127779346,Japanese,10/24/2012,Violations were cited in the following area(s).,02G,Critical,26,B,10/24/2012,4/25/2016,Cycle Inspection / Re-inspection
41540102,GREAT WALL,MANHATTAN,2234,1 AVENUE,10029,2124264888,Chinese,4/20/2012,Violations were cited in the following area(s).,06C,Critical,17,B,4/20/2012,4/25/2016,Cycle Inspection / Re-inspection
41137336,WAH FUNG 1 FAST FOOD,MANHATTAN,79,CHRYSTIE STREET,10002,2129255175,Chinese,6/22/2012,Violations were cited in the following area(s).,10F,Not Critical,10,A,6/22/2012,4/25/2016,Cycle Inspection / Re-inspection
40800072,SUTTON PIZZA & GYRO,MANHATTAN,1140,1 AVENUE,10065,2128385080,Pizza,6/7/2012,Violations were cited in the following area(s).,04A,Critical,24,B,6/7/2012,4/25/2016,Cycle Inspection / Re-inspection
40942073,RE SETTE,MANHATTAN,7,WEST   45 STREET,10036,2122217530,Italian,8/28/2012,Violations were cited in the following area(s).,04L,Critical,13,A,8/28/2012,4/25/2016,Cycle Inspection / Initial Inspection
41155448,CIBAO RESTAURANT,MANHATTAN,72,CLINTON STREET,10002,2122280703,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12/10/2012,Violations were cited in the following area(s).,04M,Critical,11,A,12/10/2012,4/25/2016,Cycle Inspection / Re-inspection
40569633,BOCCA DI BACCO,MANHATTAN,635,NINTH AVENUE,10036,2122622525,Italian,11/27/2012,Violations were cited in the following area(s).,02G,Critical,10,A,11/27/2012,4/25/2016,Cycle Inspection / Re-inspection
40365882,NEW YORK PIZZA SUPREMA,MANHATTAN,413,8 AVENUE,10001,2125948939,Pizza,11/15/2012,Violations were cited in the following area(s).,06C,Critical,11,A,11/15/2012,4/25/2016,Cycle Inspection / Initial Inspection
40604688,PICHOLINE,MANHATTAN,35,WEST   64 STREET,10023,2127248585,French,4/11/2012,Violations were cited in the following area(s).,10F,Not Critical,2,A,4/11/2012,4/25/2016,Cycle Inspection / Re-inspection
40872433,STARBUCKS,MANHATTAN,471,BROADWAY,10013,2122198787,Caf̩/Coffee/Tea,8/20/2012,Violations were cited in the following area(s).,10A,Not Critical,11,A,8/20/2012,4/25/2016,Cycle Inspection / Initial Inspection
41080745,METROPOLITAN ROOM,MANHATTAN,34,WEST   22 STREET,10010,2122060440,American,6/16/2012,Violations were cited in the following area(s).,06D,Critical,12,A,6/16/2012,4/25/2016,Cycle Inspection / Re-inspection
40903172,TRACKS RAW BAR & GRILL,MANHATTAN,11,PENN STATION 33RD STREET,10001,2122446350,American,12/27/2012,Violations were cited in the following area(s).,06D,Critical,9,A,12/27/2012,4/25/2016,Cycle Inspection / Re-inspection
41122196,HAI CHENG RESTAURANT,MANHATTAN,108,ST NICHOLAS AVENUE,10026,3479231028,American,9/25/2012,Violations were cited in the following area(s).,02G,Critical,35,C,9/25/2012,4/25/2016,Cycle Inspection / Re-inspection
40585966,GUY & GALLARD,MANHATTAN,120,EAST   34 STREET,10016,2126843898,American,12/13/2012,Violations were cited in the following area(s).,04J,Critical,45,C,12/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41288201,2ND AVENUE DELI,MANHATTAN,162,EAST 33 STREET,10016,2126899000,Jewish/Kosher,7/20/2012,Violations were cited in the following area(s).,06C,Critical,12,A,7/20/2012,4/25/2016,Cycle Inspection / Initial Inspection
41381267,DESNUDA,MANHATTAN,122,EAST    7 STREET,10009,2122543515,Mexican,5/1/2012,Violations were cited in the following area(s).,04L,Critical,6,A,5/1/2012,4/25/2016,Cycle Inspection / Re-inspection
40545329,BEN'S DELI,MANHATTAN,209,WEST   38 STREET,10018,2123982367,Jewish/Kosher,8/20/2012,Violations were cited in the following area(s).,02G,Critical,12,A,8/20/2012,4/25/2016,Cycle Inspection / Re-inspection
41438319,CENTRAL PARK TENNIS SNACK BAR,MANHATTAN,0,WEST 96 STREET,10025,2123160800,Caf̩/Coffee/Tea,9/21/2012,Violations were cited in the following area(s).,10F,Not Critical,7,A,9/21/2012,4/25/2016,Cycle Inspection / Initial Inspection
41488846,INTERCONTINENTAL NEW YORK TIMES SQUARE/TODD ENGLISH CAVA,MANHATTAN,306,WEST   44 STREET,10036,2128034563,French,8/15/2012,Violations were cited in the following area(s).,06A,Critical,12,A,8/15/2012,4/25/2016,Cycle Inspection / Re-inspection
40608576,DIVE 75,MANHATTAN,101,WEST   75 STREET,10023,2123627518,American,1/3/2012,Violations were cited in the following area(s).,10A,Not Critical,12,A,1/3/2012,4/25/2016,Cycle Inspection / Re-inspection
41684996,JR PRIMOS II RESTAURANT,MANHATTAN,4986,BROADWAY,10034,2125448080,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/13/2012,Violations were cited in the following area(s).,10F,Not Critical,19,B,9/13/2012,4/25/2016,Pre-permit (Operational) / Re-inspection
41200490,THE GAF,MANHATTAN,401,WEST   48 STREET,10036,2122622883,American,12/11/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,12/11/2012,4/25/2016,Cycle Inspection / Re-inspection
41114235,BOSS TWEED'S SALOON,MANHATTAN,115,ESSEX STREET,10002,2124759997,American,8/29/2012,Violations were cited in the following area(s).,10H,Not Critical,10,A,8/29/2012,4/25/2016,Cycle Inspection / Re-inspection
41673883,BUGS,MANHATTAN,504,EAST   12 STREET,10009,6469187985,Japanese,10/10/2012,Violations were cited in the following area(s).,10H,Not Critical,10,A,10/10/2012,4/25/2016,Cycle Inspection / Initial Inspection
40393154,AMSTERDAM BILLIARDS,MANHATTAN,85,4 AVENUE,10003,2129950333,American,9/17/2012,Violations were cited in the following area(s).,06D,Critical,8,A,9/17/2012,4/25/2016,Cycle Inspection / Initial Inspection
41305738,SUSHI AZABU,MANHATTAN,428,GREENWICH STREET,10013,2122740428,Japanese,9/24/2012,Violations were cited in the following area(s).,04N,Critical,24,B,9/24/2012,4/25/2016,Cycle Inspection / Re-inspection
41566063,BIERHAUS,MANHATTAN,712,3 AVENUE,10017,2128672337,German,12/4/2012,Violations were cited in the following area(s).,09C,Not Critical,7,A,12/4/2012,4/25/2016,Cycle Inspection / Initial Inspection
41130146,RA @ Barclays,MANHATTAN,1301,6 AVENUE,10019,2123206939,American,10/23/2012,Violations were cited in the following area(s).,02G,Critical,7,A,10/23/2012,4/25/2016,Cycle Inspection / Initial Inspection
40370463,THREE GUY'S RESTAURANT,MANHATTAN,960,MADISON AVENUE,10021,2126288108,American,7/9/2012,Violations were cited in the following area(s).,02G,Critical,11,A,7/9/2012,4/25/2016,Cycle Inspection / Re-inspection
41317385,GREEN KITCHEN DINER,MANHATTAN,1475,1 AVENUE,10075,2129884163,American,8/20/2012,Violations were cited in the following area(s).,10F,Not Critical,12,A,8/20/2012,4/25/2016,Cycle Inspection / Re-inspection
41104517,BURGER KING,MANHATTAN,474,7 AVENUE,10018,9175126845,Hamburgers,12/7/2012,Violations were cited in the following area(s).,02G,Critical,9,A,12/7/2012,4/25/2016,Cycle Inspection / Initial Inspection
41584962,TOTOYA,MANHATTAN,1144,1 AVENUE,10065,2127516123,Japanese,9/5/2012,Violations were cited in the following area(s).,10F,Not Critical,10,A,9/5/2012,4/25/2016,Cycle Inspection / Re-inspection
40363298,CAFE METRO,MANHATTAN,625,8 AVENUE,10018,2127149342,American,12/7/2012,Violations were cited in the following area(s).,10E,Not Critical,4,A,12/7/2012,4/25/2016,Cycle Inspection / Initial Inspection
41662952,16 HANDLES,MANHATTAN,178,8 AVENUE,10011,2126272808,American,8/6/2012,Violations were cited in the following area(s).,04J,Critical,8,A,8/6/2012,4/25/2016,Cycle Inspection / Initial Inspection
41422986,Asari Sushi/AJ 36 Chinese Cuisine,MANHATTAN,316,WEST   36 STREET,10018,2126951666,Chinese/Japanese,10/4/2012,Violations were cited in the following area(s).,08A,Not Critical,15,B,10/4/2012,4/25/2016,Cycle Inspection / Re-inspection
40545454,HELLO DELI,MANHATTAN,213,WEST   53 STREET,10019,2124897832,Delicatessen,8/3/2012,Violations were cited in the following area(s).,02G,Critical,13,A,8/3/2012,4/25/2016,Cycle Inspection / Initial Inspection
40576554,LE SINGE VERT,MANHATTAN,160,7 AVENUE,10011,2123664100,French,7/16/2012,Violations were cited in the following area(s).,06C,Critical,13,A,7/16/2012,4/25/2016,Cycle Inspection / Re-inspection
40514373,NICK AND TONI'S CAFE,MANHATTAN,100,WEST   67 STREET,10023,2124964000,Italian,10/25/2012,Violations were cited in the following area(s).,06D,Critical,11,A,10/25/2012,4/25/2016,Cycle Inspection / Initial Inspection
40393154,AMSTERDAM BILLIARDS,MANHATTAN,85,4 AVENUE,10003,2129950333,American,9/17/2012,Violations were cited in the following area(s).,10F,Not Critical,8,A,9/17/2012,4/25/2016,Cycle Inspection / Initial Inspection
41320016,UNCLE NICK'S,MANHATTAN,382,8 AVENUE,10001,2126090500,Greek,5/4/2012,Violations were cited in the following area(s).,02G,Critical,13,A,5/4/2012,4/25/2016,Cycle Inspection / Re-inspection
41501681,SUBWAY,MANHATTAN,11,BROADWAY,10004,2122692830,Sandwiches/Salads/Mixed Buffet,12/28/2012,Violations were cited in the following area(s).,10I,Not Critical,12,A,12/28/2012,4/25/2016,Cycle Inspection / Re-inspection
41380984,DA ANDREA,MANHATTAN,35,WEST 13 STREET,10011,2123671979,Italian,4/17/2012,Violations were cited in the following area(s).,04L,Critical,12,A,4/17/2012,4/25/2016,Cycle Inspection / Re-inspection
41022701,POUND AND PENCE,MANHATTAN,55,LIBERTY STREET,10005,2127161140,English,9/10/2012,Violations were cited in the following area(s).,06C,Critical,9,A,9/10/2012,4/25/2016,Cycle Inspection / Re-inspection
40669697,LE MONDE,MANHATTAN,2883,BROADWAY,10025,2125313939,French,12/13/2012,Violations were cited in the following area(s).,10B,Not Critical,12,A,12/13/2012,4/25/2016,Cycle Inspection / Initial Inspection
41662367,IM STAR CAFE,MANHATTAN,19,DIVISION STREET,10002,2129668988,Chinese,6/30/2012,Violations were cited in the following area(s).,06E,Critical,18,B,6/30/2012,4/25/2016,Pre-permit (Operational) / Re-inspection
41011580,THE SPOTTED PIG,MANHATTAN,314,WEST   11 STREET,10014,2126200393,American,8/23/2012,Violations were cited in the following area(s).,04N,Critical,10,A,8/23/2012,4/25/2016,Cycle Inspection / Re-inspection
41614729,HUNTER COLLEGE CATERING,MANHATTAN,695,PARK AVENUE,10065,2127724281,American,10/22/2012,Violations were cited in the following area(s).,08A,Not Critical,13,A,10/22/2012,4/25/2016,Cycle Inspection / Initial Inspection
41050812,OXFORD CAFE,MANHATTAN,109,EAST   59 STREET,10022,2127501060,Delicatessen,9/4/2012,Violations were cited in the following area(s).,02G,Critical,23,B,9/4/2012,4/25/2016,Cycle Inspection / Re-inspection
40482597,BROADWAY THEATRE,MANHATTAN,1681,BROADWAY,10019,2125867610,American,6/29/2012,Violations were cited in the following area(s).,08A,Not Critical,12,A,6/29/2012,4/25/2016,Cycle Inspection / Re-inspection
41586380,ROLL AND GO,MANHATTAN,362,BROADWAY,10013,2129257655,Pizza,5/8/2012,Violations were cited in the following area(s).,06D,Critical,7,A,5/8/2012,4/25/2016,Cycle Inspection / Re-inspection
41095546,LE GRAINNE CAFE,MANHATTAN,183,9 AVENUE,10011,6464863000,French,9/20/2012,Violations were cited in the following area(s).,10F,Not Critical,21,B,9/20/2012,4/25/2016,Cycle Inspection / Re-inspection
40530791,TAP-A-KEG,MANHATTAN,2731,BROADWAY,10025,2127491734,American,12/26/2012,Violations were cited in the following area(s).,04L,Critical,26,B,12/26/2012,4/25/2016,Cycle Inspection / Re-inspection
41385888,AU BON PAIN,MANHATTAN,462,1 AVENUE,10016,2124815426,American,4/24/2012,Violations were cited in the following area(s).,08A,Not Critical,10,A,4/24/2012,4/25/2016,Cycle Inspection / Initial Inspection
41163017,LENWICH,MANHATTAN,60,WEST   48 STREET,10036,2128716677,Sandwiches/Salads/Mixed Buffet,12/11/2012,Violations were cited in the following area(s).,04L,Critical,17,B,12/11/2012,4/25/2016,Cycle Inspection / Re-inspection
41690495,STARBUCKS,MANHATTAN,219,1 AVENUE,10003,2122540358,American,10/1/2012,Violations were cited in the following area(s).,10F,Not Critical,6,A,10/1/2012,4/25/2016,Pre-permit (Operational) / Initial Inspection
41277471,STARBUCKS,MANHATTAN,315,7 AVENUE,10001,6463366422,Caf̩/Coffee/Tea,11/30/2012,Violations were cited in the following area(s).,10F,Not Critical,11,A,11/30/2012,4/25/2016,Cycle Inspection / Initial Inspection
40521005,AL-DENTE,MANHATTAN,417,AMSTERDAM AVENUE,10024,2123621180,Italian,5/16/2012,Violations were cited in the following area(s).,02G,Critical,13,A,5/16/2012,4/25/2016,Cycle Inspection / Initial Inspection
40390822,THE EDGE BAR,MANHATTAN,95,EAST    3 STREET,10003,2124772940,American,9/26/2012,Violations were cited in the following area(s).,04A,Critical,10,A,9/26/2012,4/25/2016,Cycle Inspection / Initial Inspection
41155953,FAT BABY,MANHATTAN,112,RIVINGTON STREET,10002,2125331888,American,5/24/2012,Violations were cited in the following area(s).,10H,Not Critical,30,C,5/24/2012,4/25/2016,Cycle Inspection / Re-inspection
41577920,BISTRO 61,MANHATTAN,1113,1 AVENUE,10065,2122236220,French,12/19/2012,Violations were cited in the following area(s).,10B,Not Critical,13,A,12/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
41473136,WONDER FRIED CHICKEN,MANHATTAN,21,LENOX AVENUE,10026,2128661913,Chicken,6/22/2012,Violations were cited in the following area(s).,06C,Critical,18,B,6/22/2012,4/25/2016,Cycle Inspection / Re-inspection
40385852,SAM'S PLACE,MANHATTAN,132,EAST   39 STREET,10016,2125996360,Italian,9/6/2012,Violations were cited in the following area(s).,04L,Critical,19,B,9/6/2012,4/25/2016,Cycle Inspection / Re-inspection
40685858,DEL FRISCO'S GRILLE,MANHATTAN,1221,AVENUE OF THE AMERICAS,10020,2125755129,Steak,11/29/2012,Violations were cited in the following area(s).,10F,Not Critical,11,A,11/29/2012,4/25/2016,Cycle Inspection / Re-inspection
41371696,B CAFE,MANHATTAN,566,AMSTERDAM AVENUE,10024,2128730003,French,12/13/2012,Violations were cited in the following area(s).,10J,Not Critical,13,A,12/13/2012,4/25/2016,Cycle Inspection / Initial Inspection
41213055,LANDSDOWNE ROAD,MANHATTAN,599,10 AVENUE,10036,2122398020,Irish,5/2/2012,Violations were cited in the following area(s).,10D,Not Critical,16,B,5/2/2012,4/25/2016,Cycle Inspection / Re-inspection
41646166,MIKEY'S,MANHATTAN,134,LUDLOW STREET,10002,2129799211,American,8/23/2012,Violations were cited in the following area(s).,04L,Critical,11,A,8/23/2012,4/25/2016,Cycle Inspection / Initial Inspection
41478531,THE RED LION,MANHATTAN,151,BLEECKER STREET,10012,2122609797,American,10/22/2012,Violations were cited in the following area(s).,04H,Critical,13,A,10/22/2012,4/25/2016,Cycle Inspection / Re-inspection
41267879,PIER I CAFE,MANHATTAN,PIER 1,WEST 70 STREET,10069,2123624450,American,7/17/2012,Violations were cited in the following area(s).,06F,Critical,5,A,7/17/2012,4/25/2016,Cycle Inspection / Initial Inspection
40991382,COZY CORNER/CHICKEN LOVER,MANHATTAN,1161,2 AVENUE,10065,2123086052,Delicatessen,4/18/2012,Violations were cited in the following area(s).,10B,Not Critical,22,B,4/18/2012,4/25/2016,Cycle Inspection / Re-inspection
41619084,PAPADAM,MANHATTAN,1448,1 AVENUE,10021,2128796000,Indian,8/30/2012,Violations were cited in the following area(s).,10F,Not Critical,11,A,8/30/2012,4/25/2016,Cycle Inspection / Re-inspection
41546717,DANJI,MANHATTAN,346,WEST   52 STREET,10019,2125862880,Korean,9/26/2012,Violations were cited in the following area(s).,04L,Critical,11,A,9/26/2012,4/25/2016,Cycle Inspection / Re-inspection
41687909,STARBUCKS,MANHATTAN,600,MADISON AVENUE,10022,2127591569,Caf̩/Coffee/Tea,10/2/2012,No violations were recorded at the time of this inspection.,10F,Not Critical,3,A,10/2/2012,4/25/2016,Pre-permit (Operational) / Initial Inspection
40378579,ANDREWS COFFEE SHOP,MANHATTAN,463,7 AVENUE,10018,2126951962,American,10/18/2012,Violations were cited in the following area(s).,06B,Critical,13,A,10/18/2012,4/25/2016,Cycle Inspection / Initial Inspection
40748296,RESTAURANT ANNISA,MANHATTAN,13,BARROW STREET,10014,2127416699,American,10/16/2012,Violations were cited in the following area(s).,06D,Critical,20,B,10/16/2012,4/25/2016,Cycle Inspection / Re-inspection
41251140,TRATTORIA TRE COLORI,MANHATTAN,254,WEST   47 STREET,10036,2129974540,Italian,12/13/2012,Violations were cited in the following area(s).,06C,Critical,13,A,12/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41169084,THINK COFFEE,MANHATTAN,248,MERCER STREET,10012,2122286226,Caf̩/Coffee/Tea,7/30/2012,Violations were cited in the following area(s).,10F,Not Critical,13,A,7/30/2012,4/25/2016,Cycle Inspection / Initial Inspection
41664704,THE COCK & BULL,MANHATTAN,23,WEST   45 STREET,10036,2128191900,English,8/20/2012,Violations were cited in the following area(s).,10F,Not Critical,13,A,8/20/2012,4/25/2016,Cycle Inspection / Initial Inspection
40396395,CAFE LOUP,MANHATTAN,105,WEST   13 STREET,10011,2122554746,French,9/20/2012,Violations were cited in the following area(s).,04L,Critical,13,A,9/20/2012,4/25/2016,Cycle Inspection / Re-inspection
41455605,BLIMPIE,MANHATTAN,69,NASSAU STREET,10038,2125285284,Sandwiches,12/19/2012,Violations were cited in the following area(s).,06D,Critical,9,A,12/19/2012,4/25/2016,Cycle Inspection / Initial Inspection
41632738,DONT TELL MAMA,MANHATTAN,343,WEST   46 STREET,10036,2127570788,American,12/13/2012,Violations were cited in the following area(s).,06D,Critical,25,B,12/13/2012,4/25/2016,Cycle Inspection / Re-inspection
41456522,MAGNOLIA BAKERY,MANHATTAN,107,EAST   42 STREET,10017,2126823588,Bakery,10/24/2012,Violations were cited in the following area(s).,08A,Not Critical,13,A,10/24/2012,4/25/2016,Cycle Inspection / Re-inspection
40654847,SHOWMAN'S CAFE,MANHATTAN,375,WEST  125 STREET,10027,2128648941,American,10/1/2012,Violations were cited in the following area(s).,04L,Critical,10,A,10/1/2012,4/25/2016,Cycle Inspection / Initial Inspection
40378579,ANDREWS COFFEE SHOP,MANHATTAN,463,7 AVENUE,10018,2126951962,American,10/18/2012,Violations were cited in the following area(s).,02G,Critical,13,A,10/18/2012,4/25/2016,Cycle Inspection / Initial Inspection
40718665,ANNELIESE PASTRIES,MANHATTAN,1516,1 AVENUE,10075,2123969961,Bakery,7/23/2012,Violations were cited in the following area(s).,06C,Critical,10,A,7/23/2012,4/25/2016,Cycle Inspection / Initial Inspection
41363296,BOULEY,MANHATTAN,161163,DUANE STREET,10013,2129642525,French,6/25/2012,Violations were cited in the following area(s).,06C,Critical,13,A,6/25/2012,4/25/2016,Cycle Inspection / Re-inspection
41478388,18 RESTAURANT,MANHATTAN,240,EAST   81 STREET,10028,2125172400,Jewish/Kosher,12/10/2012,Violations were cited in the following area(s).,04L,Critical,7,A,12/10/2012,4/25/2016,Cycle Inspection / Re-inspection
41299964,CRANBERRY CAFE,MANHATTAN,115,WEST   45 STREET,10036,2127309495,American,11/16/2012,Violations were cited in the following area(s).,10F,Not Critical,10,A,11/16/2012,4/25/2016,Cycle Inspection / Initial Inspection
40824179,COMMUNITY FOOD AND JUICE,MANHATTAN,2893,BROADWAY,10025,2126652800,American,11/16/2012,Violations were cited in the following area(s).,04L,Critical,13,A,11/16/2012,4/25/2016,Cycle Inspection / Re-inspection
40922528,DOMINO'S,MANHATTAN,1396,1 AVENUE,10021,2127728100,Pizza,3/1/2012,Violations were cited in the following area(s).,04L,Critical,13,A,3/1/2012,4/25/2016,Cycle Inspection / Re-inspection
41639970,VIVI BUBBLE TEA,MANHATTAN,170,WEST   23 STREET,10011,9173611798,Chinese,10/22/2012,Violations were cited in the following area(s).,02G,Critical,8,A,10/22/2012,4/25/2016,Cycle Inspection / Initial Inspection
41403564,HISAES,MANHATTAN,212,EAST 9 STREET,10003,2126143226,Asian,12/4/2012,Establishment re-opened by DOHMH,10F,Not Critical,2,P,12/4/2012,4/25/2016,Cycle Inspection / Reopening Inspection
40379355,MCALEER'S PUB,MANHATTAN,425,AMSTERDAM AVENUE,10024,2123627867,Irish,12/26/2012,Violations were cited in the following area(s).,04N,Critical,27,B,12/26/2012,4/25/2016,Cycle Inspection / Re-inspection
40790307,STARBUCKS,MANHATTAN,685,3 AVENUE,10017,6468651250,Caf̩/Coffee/Tea,7/5/2012,Violations were cited in the following area(s).,02G,Critical,12,A,7/5/2012,4/25/2016,Cycle Inspection / Initial Inspection
41561372,POP PUB,MANHATTAN,41,EAST   11 STREET,10003,2124777574,American,10/11/2012,Violations were cited in the following area(s).,06D,Critical,13,A,10/11/2012,4/25/2016,Cycle Inspection / Initial Inspection
41181327,DIRTY BIRD TO-GO,MANHATTAN,204,WEST   14 STREET,10011,2126204836,Chicken,11/28/2012,Violations were cited in the following area(s).,04H,Critical,27,B,11/28/2012,4/25/2016,Cycle Inspection / Re-inspection
41376871,CIAO FOR NOW,MANHATTAN,521,EAST   12 STREET,10009,2126772616,Caf̩/Coffee/Tea,11/30/2012,Violations were cited in the following area(s).,06D,Critical,9,A,11/30/2012,4/25/2016,Cycle Inspection / Initial Inspection
41459076,APPLEBEE'S,MANHATTAN,1,WEST  125 STREET,10027,6467836400,American,12/6/2012,Violations were cited in the following area(s).,04L,Critical,13,A,12/6/2012,4/25/2016,Cycle Inspection / Re-inspection
